close,high,low,trade_count,open,volume,vwap,date,bollinger bands upper band,bollinger bands lower band,bollinger bands signals,dual thrust upperbound,dual thrust lowerbound,dual thrust signals,HA open,HA close,HA high,HA low,HA signals,awesome ma1,awesome ma2,awesome signals,macd ma1,macd ma2,macd signals,parabolic sar,sar signals,RSI,RSI signals
709.81,760.5,700.81,888564,744.52,30021558,724.639583,2022-05-18,1044.367306,659.264694,0,823.185000,644.815000,0.000000,752.517064,728.910000,760.500000,700.810000,0.000000,742.206340,933.941200,0.000000,742.882134,869.679140,0.000000,48.320000,1.000000,38.217799,0
709.42,734.0,694.11,822375,707.0,30298072,712.328667,2022-05-19,1024.503412,649.192588,0,833.800000,622.200000,0.000000,740.713532,711.132500,740.713532,694.110000,0.000000,741.051340,922.887216,0.000000,731.728089,860.521474,0.000000,48.320000,1.000000,37.574048,0
663.9,721.582,633.0,1678514,713.99,49100588,663.757174,2022-05-20,1005.074954,634.506046,0,862.415000,676.765000,-1.000000,725.923016,683.118000,725.923016,633.000000,0.000000,722.618050,911.022393,0.000000,709.118726,849.285962,0.000000,48.320000,1.000000,42.542967,0
674.9,679.9551,638.06,885450,655.02,30255732,663.050698,2022-05-23,979.598753,627.670247,0,784.390000,664.350000,0.000000,704.520508,661.983775,704.520508,638.060000,0.000000,705.534710,897.722026,0.000000,697.712484,839.321050,0.000000,48.320000,1.000000,43.492760,0
628.16,653.92,620.57,916176,653.53,30370986,636.198577,2022-05-24,980.117549,602.325451,0,821.630000,701.590000,-1.000000,683.252142,639.045000,683.252142,620.570000,0.000000,683.650710,883.520850,0.000000,674.528323,827.254704,0.000000,48.320000,1.000000,49.653081,0
658.8,669.32,623.0101,773482,623.85,31456989,652.199073,2022-05-25,972.790634,587.381366,0,754.605000,665.015000,-1.000000,661.148571,643.745025,669.320000,623.010100,0.000000,666.752720,871.544822,0.000000,669.285549,817.628721,0.000000,48.320000,1.000000,40.874253,0
707.73,718.6699,653.66,912916,661.42,36103863,695.595327,2022-05-26,961.163987,582.030013,0,754.215000,664.625000,0.000000,652.446798,685.369975,718.669900,652.446798,0.000000,661.174710,860.871290,0.000000,682.100366,811.348794,0.000000,48.320000,1.000000,40.139271,0
759.63,759.8,720.5311,770849,723.25,30574317,747.618564,2022-05-27,949.794751,582.286249,0,702.864950,624.935050,1.000000,668.908386,740.802775,759.800000,668.908386,-1.000000,673.749620,852.186821,0.000000,707.943577,808.393434,0.000000,48.320000,1.000000,33.468010,0
758.26,778.8,734.23,869761,773.56,34157647,759.960149,2022-05-31,930.889201,586.723799,0,739.205000,610.595000,1.000000,704.855581,761.212500,778.800000,704.855581,-1.000000,693.251110,845.273907,1.000000,724.715718,805.528667,0.000000,48.320000,1.000000,35.372370,0
740.37,771.98,730.92,663700,755.16,26162027,747.008891,2022-06-01,907.266628,593.458372,0,692.465000,563.855000,1.000000,733.034040,749.607500,771.980000,730.920000,0.000000,716.092110,837.996081,0.000000,729.933812,801.805314,0.000000,48.320000,1.000000,30.560899,0
775.0,792.63,726.2,762174,732.47,31680389,770.898852,2022-06-02,867.188986,615.774014,0,724.970000,592.630000,1.000000,741.320770,756.575000,792.630000,726.200000,0.000000,738.742100,830.929801,0.000000,744.955875,800.273582,0.000000,48.320000,1.000000,30.159509,0
703.55,743.3899,700.2534,1089426,729.675,38129804,715.22014,2022-06-03,843.199411,622.790589,0,760.650000,654.810000,0.000000,748.947885,719.217075,748.947885,700.253400,0.000000,745.873440,822.823087,0.000000,731.153916,794.746520,0.000000,48.320000,1.000000,36.395571,0
714.84,734.6,703.05,751097,733.06,28468894,716.436893,2022-06-06,816.395638,634.513362,0,806.341000,712.919000,0.000000,734.082480,721.387500,734.600000,703.050000,0.000000,741.605330,814.724851,0.000000,725.715944,790.180433,0.000000,48.320000,1.000000,32.950548,0
716.66,719.99,690.28,641262,702.0,24816813,710.187634,2022-06-07,808.152845,635.711155,0,827.790000,688.730000,0.000000,727.734990,707.232500,727.734990,690.280000,1.000000,731.329330,805.607278,0.000000,722.697296,785.979266,0.000000,48.320000,1.000000,38.143262,0
725.6,749.89,717.53,683901,720.26,25829172,734.554558,2022-06-08,796.275008,640.144992,0,815.690000,665.050000,0.000000,717.483745,728.320000,749.890000,717.483745,0.000000,727.781330,797.639188,0.000000,723.664864,782.529022,0.000000,48.320000,1.000000,34.178174,0
719.12,766.6399,717.98,876383,748.02,32689850,742.58586,2022-06-09,795.180219,639.751781,0,843.309950,706.690050,0.000000,722.901873,737.939975,766.639900,717.980000,0.000000,724.360320,788.756613,1.000000,722.149909,778.905649,0.000000,48.320000,1.000000,34.149391,0
696.69,718.5,683.74,966379,705.47,33187430,697.939047,2022-06-10,793.981815,637.819185,0,764.220000,642.880000,0.000000,730.420924,701.100000,730.420924,683.740000,0.000000,720.219990,779.541759,0.000000,713.663273,774.207612,0.000000,48.320000,1.000000,30.880536,0
647.21,679.9,644.05,1042433,669.5,35372150,657.112661,2022-06-13,789.314697,630.248303,0,759.380000,670.300000,-1.000000,715.760462,660.165000,715.760462,644.050000,1.000000,708.849990,769.836318,0.000000,691.512182,766.950606,0.000000,48.320000,1.000000,32.560508,0
662.67,678.99,635.21,805385,654.86,33237521,656.346565,2022-06-14,788.598353,624.794647,0,761.200000,672.120000,-1.000000,687.962731,657.932500,687.962731,635.210000,0.000000,699.242990,761.589259,0.000000,681.898121,760.991714,0.000000,48.320000,1.000000,29.301588,1
699.0,706.9899,654.45,894426,662.75,40816879,684.001225,2022-06-15,781.310971,625.821029,0,770.140000,681.060000,0.000000,672.947615,680.797475,706.989900,654.450000,0.000000,688.644980,755.208081,0.000000,687.598748,757.449330,0.000000,48.320000,1.000000,33.967384,0
639.3,675.5,626.08,979355,668.21,36889051,647.175177,2022-06-16,782.824786,617.256214,0,763.660000,674.580000,-1.000000,676.872545,652.272500,676.872545,626.080000,0.000000,670.340990,749.029846,0.000000,671.499165,750.697940,0.000000,48.320000,1.000000,40.698024,0
650.28,662.9082,639.59,670299,640.3,33665286,650.24921,2022-06-17,782.635744,611.531256,0,728.234950,665.145050,-1.000000,664.572523,648.269550,664.572523,639.590000,0.000000,660.366810,741.648938,0.000000,664.426110,744.959772,0.000000,48.320000,1.000000,46.882620,0
711.11,730.7321,673.0,1004688,673.81,42485390,712.54749,2022-06-21,783.737091,615.150909,0,682.184950,612.235050,1.000000,656.421036,697.163025,730.732100,656.421036,0.000000,668.345020,736.492206,0.000000,679.987407,743.025499,0.000000,48.320000,1.000000,46.744039,0
708.26,740.5,701.48,758539,703.51,34726381,718.385661,2022-06-22,784.677246,617.546754,0,722.384950,602.955050,0.000000,676.792031,713.437500,740.500000,676.792031,-1.000000,681.123020,731.040882,0.000000,689.411604,741.038899,0.000000,48.320000,1.000000,44.878488,0
705.21,717.95,685.91,795537,713.715,35475567,702.252501,2022-06-23,781.147007,628.781993,0,758.714950,639.285050,0.000000,695.114765,705.696250,717.950000,685.910000,0.000000,685.365030,724.615588,1.000000,694.677736,738.991534,0.000000,48.320000,1.000000,49.112200,0
737.12,738.2,708.26,681066,712.405,31970559,730.36856,2022-06-24,783.097880,634.663120,0,699.014950,579.585050,1.000000,700.405508,723.996250,738.200000,700.405508,-1.000000,699.853030,719.367941,0.000000,708.825158,738.884589,0.000000,48.320000,1.000000,41.952533,0
734.76,756.21,727.6966,681104,748.1,31119629,738.282389,2022-06-27,785.340254,635.123746,0,689.880000,610.680000,1.000000,712.200879,741.691650,756.210000,712.200879,-1.000000,717.993870,715.732671,0.000000,717.470105,738.648898,0.000000,48.320000,1.000000,43.357677,0
697.99,749.91,697.03,777808,733.45,30896497,718.249835,2022-06-28,778.697799,635.602201,0,747.570000,674.650000,0.000000,726.946264,719.595000,749.910000,697.030000,0.000000,722.314660,713.087965,0.000000,710.976737,736.325532,0.000000,48.320000,1.000000,43.594716,0
685.47,693.52,666.82,735898,691.5,28073475,678.9345,2022-06-29,771.424590,635.596410,0,753.976050,662.543950,0.000000,723.270632,684.327500,723.270632,666.820000,1.000000,714.150660,709.569288,0.000000,702.474491,733.419502,0.000000,48.320000,1.000000,44.816346,0
673.42,688.37,656.59,761007,673.53,32307871,674.569915,2022-06-30,767.019071,633.306929,0,755.810000,654.610000,0.000000,703.799066,672.977500,703.799066,656.590000,0.000000,708.260660,706.745612,0.000000,692.789661,729.990959,0.000000,48.320000,1.000000,44.071275,0
681.79,690.69,666.3601,622186,681.0,25272795,676.875009,2022-07-01,752.688849,638.316151,0,787.720000,686.520000,-1.000000,688.388283,679.960025,690.690000,666.360100,0.000000,699.319670,705.530760,0.000000,689.123107,727.236619,0.000000,48.320000,1.000000,41.499443,0
699.2,699.44,648.5001,783240,669.0,28916706,675.016891,2022-07-05,752.375484,638.194516,0,783.525000,685.995000,0.000000,684.174154,679.035025,699.440000,648.500100,0.000000,685.723020,702.722307,0.000000,692.482071,725.634526,0.000000,48.320000,1.000000,36.446669,0
695.2,703.69,681.56,603512,692.34,24473467,691.355484,2022-07-06,750.648006,637.957994,0,730.050000,665.930000,0.000000,681.604590,693.197500,703.690000,681.560000,0.000000,679.554020,701.198800,0.000000,693.388048,723.895410,0.000000,48.320000,1.000000,38.947894,0
733.63,736.085,696.63,699837,701.76,27792672,723.984568,2022-07-07,753.393259,636.909741,0,714.580000,656.360000,1.000000,687.401045,717.026250,736.085000,687.401045,-1.000000,686.791520,700.307403,0.000000,706.802032,724.451673,0.000000,48.320000,1.000000,44.477846,0
752.29,764.9399,723.4843,800429,727.0,33693437,749.949858,2022-07-08,758.749559,634.222441,0,708.790000,638.050000,1.000000,702.213647,741.928550,764.939900,702.213647,0.000000,701.137940,700.706141,0.000000,721.964688,726.042434,0.000000,48.320000,1.000000,38.333291,0
703.03,759.19,700.88,875140,756.31,33753813,717.899361,2022-07-11,757.124067,634.238933,0,723.185000,640.395000,0.000000,722.071099,729.852500,759.190000,700.880000,0.000000,711.439930,701.176141,0.000000,715.653125,724.727438,0.000000,48.320000,1.000000,39.975719,0
699.21,719.32,685.105,691929,710.54,29906356,699.372768,2022-07-12,757.269107,634.345893,0,740.595000,657.805000,0.000000,725.961799,703.543750,725.961799,685.105000,0.000000,717.088420,701.909126,0.000000,710.172083,723.269299,0.000000,48.320000,1.000000,48.206008,0
711.12,726.1799,675.1,769780,676.5,33124735,708.867654,2022-07-13,756.332693,641.673307,0,733.445000,656.955000,0.000000,714.752775,697.224975,726.179900,675.100000,0.000000,718.691410,703.133609,0.000000,710.488056,722.575053,0.000000,48.320000,1.000000,47.874795,0
714.94,715.96,688.0,600571,704.69,26670807,701.884769,2022-07-14,756.693648,646.539352,0,758.979950,708.280050,0.000000,705.988875,705.897500,715.960000,688.000000,0.000000,715.815910,705.037579,0.000000,711.972037,722.138764,0.000000,48.320000,1.000000,47.498675,0
720.2,730.8699,710.67,517244,720.0,23973251,719.059796,2022-07-15,758.354364,646.998636,0,794.854950,709.725050,0.000000,705.943187,720.434975,730.869900,705.943187,0.000000,711.127480,707.231841,0.000000,714.714691,722.027978,0.000000,48.320000,1.000000,51.768068,0
721.64,751.55,718.81,642643,734.81,28064155,738.390144,2022-07-18,754.320017,659.266983,0,754.924950,651.135050,0.000000,713.189081,731.702500,751.550000,713.189081,0.000000,712.156480,708.673460,0.000000,717.023128,722.005808,0.000000,48.320000,1.000000,51.434930,0
736.59,741.42,710.93,623007,735.0,27670201,729.680722,2022-07-19,752.278077,669.939923,0,751.104950,647.315050,0.000000,722.445791,730.985000,741.420000,710.930000,0.000000,716.948980,708.261974,0.000000,723.545418,722.839190,1.000000,48.320000,1.000000,46.422412,0
742.5,751.99,730.449,751734,740.35,30112664,744.912305,2022-07-20,756.175311,669.181689,0,746.485000,675.755000,0.000000,726.715395,741.322250,751.990000,726.715395,0.000000,725.064890,707.812106,0.000000,729.863612,723.962665,0.000000,48.320000,1.000000,44.820745,0
815.12,819.8,764.6,1184825,765.32,48166501,797.129116,2022-07-21,781.084801,654.958199,-1,753.535000,676.345000,1.000000,734.018823,791.210000,819.800000,734.018823,0.000000,743.108890,709.010635,0.000000,758.282408,729.171655,0.000000,48.320000,1.000000,43.273242,0
816.73,842.36,812.14,904928,828.66,35226667,825.521943,2022-07-22,800.166083,647.028917,-1,758.795000,681.605000,1.000000,762.614411,824.972500,842.360000,762.614411,0.000000,764.404900,711.005782,0.000000,777.764939,734.174989,0.000000,48.320000,1.000000,44.701443,0
805.3,822.44,802.2,561060,816.65,22072005,810.820651,2022-07-25,811.745191,642.267809,0,751.630000,691.650000,1.000000,793.793456,811.647500,822.440000,793.793456,0.000000,779.832900,713.667499,0.000000,786.943293,738.239276,0.000000,48.320000,1.000000,47.653643,0
776.58,801.9299,768.79,551725,799.54,22822141,782.0154,2022-07-26,816.658651,641.536349,0,762.760000,710.420000,1.000000,802.720478,786.709975,802.720478,768.790000,0.000000,791.669890,715.624409,0.000000,783.488862,740.430174,0.000000,48.320000,1.000000,47.032381,0
824.46,827.7768,785.3701,671566,791.43,30796709,811.563691,2022-07-27,831.386601,639.455399,0,773.245000,711.755000,1.000000,794.715226,807.259225,827.776800,785.370100,0.000000,804.740680,718.607893,0.000000,797.145908,745.231879,0.000000,48.320000,1.000000,53.327894,0
842.7,849.9,818.4,700683,840.2,28816365,837.479939,2022-07-28,847.430423,639.134577,0,842.370000,787.870000,1.000000,800.987226,837.800000,849.900000,800.987226,0.000000,813.130680,721.562010,0.000000,812.330605,750.801486,0.000000,48.320000,1.000000,56.058870,0
891.45,894.96,837.3,777935,842.1,32633367,869.67246,2022-07-29,872.254663,636.113337,-1,868.955000,764.505000,1.000000,819.393613,866.452500,894.960000,819.393613,0.000000,820.906680,725.203776,0.000000,838.703737,758.838543,0.000000,48.320000,1.000000,48.063425,0
891.83,935.6347,885.0,1085385,903.825,39620727,907.368496,2022-08-01,892.598739,636.773261,0,865.660000,744.940000,1.000000,842.923056,904.072425,935.634700,842.923056,0.000000,840.506150,731.356640,0.000000,856.412491,766.438055,0.000000,48.320000,1.000000,47.497675,0
901.76,923.5,878.0,808468,882.01,32303926,905.278569,2022-08-02,912.591291,637.036709,0,829.480000,723.680000,1.000000,873.497741,896.317500,923.500000,873.497741,0.000000,863.584160,738.379434,0.000000,871.528327,774.170738,0.000000,48.320000,1.000000,49.493799,0
922.19,928.65,903.45,746901,915.0,27416253,918.96796,2022-08-03,933.399320,638.927680,0,874.390000,774.530000,1.000000,884.907620,917.322500,928.650000,884.907620,0.000000,885.479470,745.995610,0.000000,888.415552,782.628981,0.000000,48.320000,1.000000,50.148470,0
925.9,940.82,915.0,694810,933.0,24576452,927.201693,2022-08-04,953.317618,638.236382,0,875.590000,809.810000,1.000000,901.115060,928.680000,940.820000,901.115060,0.000000,904.231470,753.265906,0.000000,900.910368,790.815897,0.000000,48.320000,1.000000,51.088618,0
864.51,913.8199,856.634,1116972,908.01,38357418,883.134068,2022-08-05,960.394064,642.381936,0,928.405000,854.495000,0.000000,914.897530,885.743475,914.897530,856.634000,0.000000,908.050860,760.161110,0.000000,888.776912,795.026988,0.000000,48.320000,1.000000,51.359064,0
871.27,915.6,867.2562,925613,885.0,33616823,892.316588,2022-08-08,964.643128,654.956872,0,953.160000,830.500000,0.000000,900.320503,884.781550,915.600000,867.256200,0.000000,904.273010,767.225199,0.000000,882.941275,799.383732,0.000000,48.320000,1.000000,54.191010,0
850.0,877.19,838.06,806271,870.88,29174690,852.446931,2022-08-09,963.976814,670.702186,0,981.287350,822.232650,0.000000,892.551026,859.032500,892.551026,838.060000,1.000000,895.648010,771.806344,0.000000,871.960850,802.276090,0.000000,48.320000,1.000000,55.298988,0
883.07,892.53,850.11,888686,891.2,32362122,873.422089,2022-08-10,966.384750,685.489250,0,980.384950,863.995050,0.000000,875.791763,879.227500,892.530000,850.110000,0.000000,886.702010,776.227815,0.000000,875.663900,806.892885,0.000000,48.320000,1.000000,66.137187,0
859.89,894.71,857.5,726687,889.54,23863568,873.388682,2022-08-11,964.155294,702.213706,0,977.795000,874.005000,-1.000000,877.509632,875.410000,894.710000,857.500000,0.000000,876.341010,781.350609,0.000000,870.405933,809.921291,0.000000,48.320000,1.000000,66.332086,0
900.09,900.48,855.1,669858,868.245,27145285,881.867359,2022-08-12,964.929269,719.428731,0,908.810000,820.210000,0.000000,876.459816,880.978750,900.480000,855.100000,0.000000,874.853620,785.896491,-1.000000,880.300622,815.073789,0.000000,48.320000,1.000000,63.536237,0
927.96,939.4,903.69,825111,905.36,30279774,923.973299,2022-08-15,966.993051,737.996949,0,909.425000,833.115000,1.000000,878.719283,919.102500,939.400000,878.719283,-1.000000,880.877000,791.178600,0.000000,896.187081,821.524430,0.000000,48.320000,1.000000,57.031526,0
919.69,944.0,908.65,805574,935.0,29881799,925.191167,2022-08-16,965.953692,757.346308,0,888.155000,811.845000,1.000000,898.910891,926.835000,944.000000,898.910891,0.000000,894.617000,797.144924,0.000000,904.021388,827.133891,0.000000,48.320000,1.000000,63.703127,0
911.99,928.97,900.1,611537,910.19,23300075,912.845623,2022-08-17,960.244346,780.004654,0,928.480000,837.660000,0.000000,912.872946,912.812500,928.970000,900.100000,0.000000,903.260000,804.038012,0.000000,906.677592,831.982811,0.000000,48.320000,1.000000,65.876758,0
908.61,919.5,905.56,490142,918.0,16135100,912.66769,2022-08-18,962.574019,787.023981,0,905.300000,814.480000,1.000000,912.842723,912.917500,919.500000,905.560000,0.000000,910.545000,811.098306,0.000000,907.321728,836.361508,0.000000,48.320000,1.000000,70.893691,-1
890.0,901.08,877.5,584410,897.0,21085574,887.244419,2022-08-19,962.048942,794.876058,0,932.890000,867.290000,0.000000,912.880111,891.395000,912.880111,877.500000,0.000000,912.845000,817.297275,0.000000,901.547819,839.426565,0.000000,48.320000,1.000000,70.929569,-1
869.74,877.2,858.89,587359,875.74,19135811,867.426085,2022-08-22,958.052719,805.316281,0,960.760000,895.160000,-1.000000,902.137556,870.392500,902.137556,858.890000,1.000000,902.145000,823.005362,0.000000,890.945212,841.158761,0.000000,48.320000,1.000000,71.904194,-1
889.36,896.4799,863.77,576127,874.36,21764092,884.431595,2022-08-23,945.503780,829.143220,0,964.640000,874.740000,0.000000,886.265028,880.992475,896.479900,863.770000,0.000000,892.904990,828.520066,-1.000000,890.416808,843.913117,0.000000,48.320000,1.000000,73.846926,-1
891.29,910.94,889.5,594438,892.69,19556429,900.123397,2022-08-24,940.757735,840.572265,0,954.045000,869.935000,0.000000,883.628751,896.105000,910.940000,883.628751,0.000000,890.041990,833.927787,0.000000,890.707872,846.620368,0.000000,48.320000,1.000000,74.195866,-1
296.07,302.96,291.6,1041469,302.36,54671112,295.595121,2022-08-25,1134.091284,592.575716,1,950.665000,866.555000,-1.000000,889.866876,298.247500,889.866876,291.600000,0.000000,766.991990,820.782725,0.000000,692.495248,815.160347,-1.000000,48.320000,1.000000,59.943722,0
288.09,302.0,287.47,972030,297.43,59257066,292.509615,2022-08-26,1205.959736,460.371264,1,926.430000,853.570000,-1.000000,594.057188,293.747500,594.057188,287.470000,0.000000,648.080990,807.979784,0.000000,557.693499,785.042041,0.000000,48.320000,1.000000,60.835841,0
284.82,287.74,280.7,693165,282.83,43730113,284.401767,2022-08-29,1247.420569,358.209431,1,896.740000,842.740000,-1.000000,443.902344,284.022500,443.902344,280.700000,0.000000,531.315990,795.685887,0.000000,466.735666,756.457925,0.000000,48.320000,1.000000,56.566899,0
277.7,288.48,272.65,827149,287.865,51825894,279.441758,2022-08-30,1271.177103,272.046897,0,926.490000,852.230000,-1.000000,363.962422,281.673750,363.962422,272.650000,0.000000,411.404000,783.330741,0.000000,403.723777,729.100329,0.000000,48.320000,1.000000,61.133448,0
275.61,281.25,271.81,756732,280.62,56092315,276.345035,2022-08-31,1279.823880,198.742120,0,920.905000,861.675000,-1.000000,322.818086,277.322500,322.818086,271.810000,0.000000,286.666000,770.817506,0.000000,361.019185,703.186596,0.000000,48.320000,1.000000,56.638324,0
277.16,277.58,266.15,836026,272.575,55804836,271.515892,2022-09-01,1277.268685,136.423315,0,320.950000,271.190000,0.000000,300.070293,273.366250,300.070293,266.150000,0.000000,281.583000,757.614419,0.000000,333.066123,678.842219,0.000000,48.320000,1.000000,61.874091,0
270.21,282.35,269.08,755266,281.065,52523745,274.515651,2022-09-02,1274.264173,79.997827,0,595.525000,-19.345000,0.000000,286.718271,275.676250,286.718271,269.080000,0.000000,277.779000,744.100743,0.000000,312.114082,655.491806,0.000000,48.320000,1.000000,65.026942,0
274.42,275.99,265.74,852789,272.675,57451023,272.176237,2022-09-06,1262.939260,31.637740,0,596.245000,-26.605000,0.000000,281.197261,272.206250,281.197261,265.740000,0.000000,275.108000,730.709272,0.000000,299.549388,633.716275,0.000000,48.320000,1.000000,63.352763,0
283.7,283.84,272.27,717326,273.1,52170102,280.018569,2022-09-07,1247.328526,-9.381526,0,590.760000,-35.360000,0.000000,276.701755,278.227500,283.840000,272.270000,0.000000,274.606000,717.086787,0.000000,294.266259,613.715345,0.000000,48.320000,1.000000,61.758445,0
289.26,289.5,279.76,713366,281.3,55399153,286.167411,2022-09-08,1221.201749,-42.635749,0,592.230000,-41.010000,0.000000,277.464628,284.955000,289.500000,277.464628,-1.000000,276.226000,702.158257,0.000000,292.597506,595.175039,0.000000,48.320000,1.000000,61.032372,0
299.68,299.85,291.245,777365,291.67,56082207,297.367395,2022-09-09,1192.349472,-69.804472,0,290.835000,263.485000,1.000000,281.209814,295.611250,299.850000,281.209814,0.000000,280.962500,686.519949,0.000000,294.958337,578.289608,0.000000,48.320000,1.000000,57.055036,0
304.42,305.49,300.4,766857,300.72,50396267,303.612004,2022-09-12,1151.363513,-88.385513,0,283.405000,257.015000,1.000000,288.410532,302.757500,305.490000,288.410532,0.000000,286.408500,671.538331,0.000000,298.112225,562.639917,0.000000,48.320000,1.000000,53.005279,0
292.13,297.3999,290.4,985169,292.9,70982158,293.799616,2022-09-13,1098.828528,-99.433528,0,283.755000,265.085000,1.000000,295.584016,293.207475,297.399900,290.400000,0.000000,291.015490,657.083625,1.000000,296.118150,547.182207,0.000000,48.320000,1.000000,56.244301,0
302.61,306.0,291.64,951746,292.24,74235471,300.546588,2022-09-14,1039.800378,-102.113378,0,292.835000,274.565000,1.000000,294.395745,298.122500,306.000000,291.640000,0.000000,295.168490,642.149700,0.000000,298.282100,533.206652,0.000000,48.320000,1.000000,56.561464,0
303.75,309.12,300.7247,855306,301.825,66398343,304.833222,2022-09-15,973.681582,-96.818582,0,298.240000,280.280000,1.000000,296.259123,303.854925,309.120000,296.259123,0.000000,299.226960,626.584181,0.000000,300.104733,520.094844,0.000000,48.320000,1.000000,16.599464,1
303.35,303.71,295.6005,754401,299.605,112306933,301.155428,2022-09-16,898.002478,-81.665478,0,311.440000,287.920000,0.000000,300.057024,300.566375,303.710000,295.600500,0.000000,300.048510,609.923159,0.000000,301.186489,507.709424,0.000000,48.320000,1.000000,16.431845,1
309.07,309.84,297.8,842286,300.09,61634470,306.339498,2022-09-19,814.525559,-56.281559,0,321.390000,287.450000,0.000000,300.311699,304.200000,309.840000,297.800000,0.000000,300.223510,592.085001,0.000000,303.814326,496.358600,0.000000,48.320000,1.000000,16.358947,1
308.73,313.33,305.58,819821,306.91,62988711,309.289034,2022-09-20,720.708486,-18.565486,0,311.470000,272.790000,0.000000,302.255850,308.637500,313.330000,302.255850,0.000000,303.334520,574.693972,0.000000,305.452884,485.636965,0.000000,48.320000,1.000000,16.190523,1
300.8,313.8,300.63,837932,308.29,64435337,307.377991,2022-09-21,590.931921,52.355079,0,318.685000,286.535000,0.000000,305.446675,305.880000,313.800000,300.630000,0.000000,305.013520,556.787060,1.000000,303.901923,475.074853,0.000000,48.320000,1.000000,16.138000,1
288.59,301.29,285.82,1086013,299.86,72000682,291.603125,2022-09-22,316.154364,266.862636,0,316.080000,291.420000,-1.000000,305.663337,293.890000,305.663337,285.820000,0.000000,302.740050,538.129560,0.000000,298.797948,464.418576,0.000000,48.320000,1.000000,16.354721,1
275.33,284.5,272.82,1052624,283.09,65490085,276.663503,2022-09-23,316.037380,264.905620,0,311.845000,294.855000,-1.000000,299.776669,278.935000,299.776669,272.820000,1.000000,298.541000,520.289356,0.000000,290.975299,453.613514,0.000000,48.320000,1.000000,16.153149,1
276.01,284.09,270.31,909219,271.83,59843049,278.128009,2022-09-26,316.228695,263.506305,0,317.565000,300.575000,-1.000000,289.355834,275.560000,289.355834,270.310000,0.000000,293.217000,502.223824,0.000000,285.986866,443.464742,0.000000,48.320000,1.000000,16.821922,1
282.94,288.67,277.51,857135,283.84,63622379,283.471228,2022-09-27,316.223736,263.323264,0,318.065000,299.395000,-1.000000,282.457917,283.240000,288.670000,277.510000,0.000000,287.944000,485.325735,0.000000,284.971244,434.291900,0.000000,48.320000,1.000000,18.367551,1
287.81,289.0,277.57,739950,283.08,57570596,283.61407,2022-09-28,316.137507,264.420493,0,309.515000,292.085000,-1.000000,282.848959,284.365000,289.000000,277.570000,0.000000,283.158000,468.030588,0.000000,285.917496,425.921505,0.000000,48.320000,1.000000,19.334703,1
268.21,283.65,265.78,1125575,282.76,79669023,271.354939,2022-09-29,316.840764,262.977236,0,295.324750,281.855250,-1.000000,283.606979,275.100000,283.650000,265.780000,0.000000,279.390000,450.342647,0.000000,280.014997,416.909419,0.000000,48.320000,1.000000,21.218498,1
265.25,275.57,262.47,921345,266.145,70442182,268.86712,2022-09-30,317.907597,260.719403,0,287.935000,262.725000,0.000000,279.353490,267.358750,279.353490,262.470000,1.000000,277.462000,432.437647,0.000000,275.093332,408.243167,0.000000,48.320000,1.000000,22.109598,1
242.4,255.16,241.01,1539828,254.5,101048630,245.347885,2022-10-03,322.506140,253.339860,1,295.245000,256.775000,-1.000000,273.356120,248.267500,273.356120,241.010000,1.000000,271.639000,412.630000,0.000000,264.195554,398.766414,0.000000,48.320000,1.000000,21.432679,1
249.44,257.5,242.01,1313288,250.52,112007508,249.711551,2022-10-04,324.920788,248.427212,0,302.175000,263.705000,-1.000000,260.811810,249.867500,260.811810,242.010000,0.000000,264.972000,392.730882,0.000000,259.277036,390.233477,0.000000,48.320000,1.000000,23.581251,1
240.81,246.6697,233.27,1172527,245.01,88914813,238.577528,2022-10-05,327.939574,241.119426,1,307.045000,268.575000,-1.000000,255.339655,241.439925,255.339655,233.270000,0.000000,256.308970,372.890731,0.000000,253.121357,381.694992,0.000000,48.320000,1.000000,23.825283,1
238.13,244.58,235.35,827249,239.44,70719650,239.33705,2022-10-06,329.988099,233.957901,0,281.190000,255.230000,-1.000000,248.389790,239.375000,248.389790,235.350000,0.000000,249.358970,353.109407,0.000000,248.124238,373.491278,0.000000,48.320000,1.000000,23.796568,1
223.07,234.5715,222.02,1236527,233.935,85634482,226.437407,2022-10-07,332.069267,224.215733,1,276.265000,254.235000,-1.000000,243.882395,228.399125,243.882395,222.020000,0.000000,241.214120,333.668400,0.000000,239.772826,364.895777,0.000000,48.320000,1.000000,25.185151,1
222.96,226.99,218.3582,890253,223.93,69326571,223.442777,2022-10-10,331.809884,216.329116,0,255.070000,229.730000,-1.000000,236.140760,223.059550,236.140760,218.358200,0.000000,236.131940,314.686903,0.000000,234.168550,356.785161,0.000000,48.320000,1.000000,25.155808,1
216.5,225.75,215.0,926045,220.945,78495707,220.625393,2022-10-11,332.760466,207.815534,0,272.840000,226.040000,-1.000000,229.600155,219.548750,229.600155,215.000000,0.000000,230.255940,295.282493,0.000000,228.279034,348.768866,0.000000,48.320000,1.000000,24.440573,1
217.24,219.2999,211.51,809810,215.33,68676010,215.649795,2022-10-12,330.816055,201.222945,0,264.210000,217.410000,-1.000000,224.574452,215.844975,224.574452,211.510000,0.000000,225.342960,275.140874,0.000000,224.599356,341.252931,0.000000,48.320000,1.000000,23.340194,1
